Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3247,407224 (3247),"1/1/2019 - 3/31/2019, Every day, Daily Average",1393,975,1989
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3248,407210 (3248),"1/1/2019 - 3/31/2019, Every day, Daily Average",1400,987,1984
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3252,407156 (3252),"1/1/2019 - 3/31/2019, Every day, Daily Average",1542,1091,2178
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3253,407232 (3253),"1/1/2019 - 3/31/2019, Every day, Daily Average",1001,676,1481
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3254,407111 (3254),"1/1/2019 - 3/31/2019, Every day, Daily Average",1333,933,1904
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3255,407120 (3255),"1/1/2019 - 3/31/2019, Every day, Daily Average",1138,790,1638
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3257,407235 (3257),"1/1/2019 - 3/31/2019, Every day, Daily Average",1171,802,1709
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3258,407130 (3258),"1/1/2019 - 3/31/2019, Every day, Daily Average",1485,1022,2157
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3259,508573 (3259),"1/1/2019 - 3/31/2019, Every day, Daily Average",2733,2118,3525
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3261,508584 (3261),"1/1/2019 - 3/31/2019, Every day, Daily Average",2327,1760,3076
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3262,407143 (3262),"1/1/2019 - 3/31/2019, Every day, Daily Average",1489,1058,2094
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3263,407236 (3263),"1/1/2019 - 3/31/2019, Every day, Daily Average",1140,779,1666
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3264,407061 (3264),"1/1/2019 - 3/31/2019, Every day, Daily Average",861,580,1276
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3267,407110 (3267),"1/1/2019 - 3/31/2019, Every day, Daily Average",1213,829,1774
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3268,406852 (3268),"1/1/2019 - 3/31/2019, Every day, Daily Average",1603,1182,2173
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3269,406831 (3269),"1/1/2019 - 3/31/2019, Every day, Daily Average",1748,1226,2491
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3270,406840 (3270),"1/1/2019 - 3/31/2019, Every day, Daily Average",1678,1163,2419
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3271,508571 (3271),"1/1/2019 - 3/31/2019, Every day, Daily Average",2404,1818,3177
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3272,407112 (3272),"1/1/2019 - 3/31/2019, Every day, Daily Average",1306,907,1878
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3273,100311 (3273),"1/1/2019 - 3/31/2019, Every day, Daily Average",662,406,1077
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3274,407142 (3274),"1/1/2019 - 3/31/2019, Every day, Daily Average",1405,1010,1952
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3275,407121 (3275),"1/1/2019 - 3/31/2019, Every day, Daily Average",1115,768,1618
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3276,407131 (3276),"1/1/2019 - 3/31/2019, Every day, Daily Average",1386,985,1949
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3277,407065 (3277),"1/1/2019 - 3/31/2019, Every day, Daily Average",930,637,1357
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3278,406820 (3278),"1/1/2019 - 3/31/2019, Every day, Daily Average",1912,1338,2730
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3279,406910 (3279),"1/1/2019 - 3/31/2019, Every day, Daily Average",1566,1142,2146
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3280,508585 (3280),"1/1/2019 - 3/31/2019, Every day, Daily Average",2342,1744,3143
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3281,407102 (3281),"1/1/2019 - 3/31/2019, Every day, Daily Average",963,670,1383
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3282,407144 (3282),"1/1/2019 - 3/31/2019, Every day, Daily Average",1412,987,2019
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3283,406911 (3283),"1/1/2019 - 3/31/2019, Every day, Daily Average",1318,969,1791
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3286,406851 (3286),"1/1/2019 - 3/31/2019, Every day, Daily Average",1687,1255,2267
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3288,407062 (3288),"1/1/2019 - 3/31/2019, Every day, Daily Average",949,655,1374
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3289,406912 (3289),"1/1/2019 - 3/31/2019, Every day, Daily Average",1389,1038,1857
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3291,407108 (3291),"1/1/2019 - 3/31/2019, Every day, Daily Average",979,683,1401
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3292,407066 (3292),"1/1/2019 - 3/31/2019, Every day, Daily Average",965,655,1421
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3302,407104 (3302),"1/1/2019 - 3/31/2019, Every day, Daily Average",999,701,1422
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3303,407141 (3303),"1/1/2019 - 3/31/2019, Every day, Daily Average",1352,975,1873
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3304,406850 (3304),"1/1/2019 - 3/31/2019, Every day, Daily Average",1504,1115,2026
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3305,406940 (3305),"1/1/2019 - 3/31/2019, Every day, Daily Average",1105,769,1585
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3306,406950 (3306),"1/1/2019 - 3/31/2019, Every day, Daily Average",1070,745,1534
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3307,407107 (3307),"1/1/2019 - 3/31/2019, Every day, Daily Average",1243,868,1778
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3308,508575 (3308),"1/1/2019 - 3/31/2019, Every day, Daily Average",2401,1852,3111
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3312,406920 (3312),"1/1/2019 - 3/31/2019, Every day, Daily Average",1150,799,1654
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3313,406811 (3313),"1/1/2019 - 3/31/2019, Every day, Daily Average",1746,1213,2511
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3315,407103 (3315),"1/1/2019 - 3/31/2019, Every day, Daily Average",1290,897,1854
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3316,508587 (3316),"1/1/2019 - 3/31/2019, Every day, Daily Average",2408,1862,3113
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3317,508576 (3317),"1/1/2019 - 3/31/2019, Every day, Daily Average",2392,1859,3076
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3318,407101 (3318),"1/1/2019 - 3/31/2019, Every day, Daily Average",1106,778,1571
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3319,407106 (3319),"1/1/2019 - 3/31/2019, Every day, Daily Average",1228,872,1727
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3322,406951 (3322),"1/1/2019 - 3/31/2019, Every day, Daily Average",1137,799,1615
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3323,508574 (3323),"1/1/2019 - 3/31/2019, Every day, Daily Average",2520,2018,3146
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3324,407063 (3324),"1/1/2019 - 3/31/2019, Every day, Daily Average",1072,728,1577
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3325,406931 (3325),"1/1/2019 - 3/31/2019, Every day, Daily Average",1151,803,1648
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3327,406900 (3327),"1/1/2019 - 3/31/2019, Every day, Daily Average",1199,832,1726
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3329,407105 (3329),"1/1/2019 - 3/31/2019, Every day, Daily Average",1336,954,1869
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3331,406952 (3331),"1/1/2019 - 3/31/2019, Every day, Daily Average",1201,868,1660
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3333,407109 (3333),"1/1/2019 - 3/31/2019, Every day, Daily Average",1178,834,1663
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3336,406941 (3336),"1/1/2019 - 3/31/2019, Every day, Daily Average",1231,878,1725
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3337,407073 (3337),"1/1/2019 - 3/31/2019, Every day, Daily Average",1109,782,1571
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3338,407082 (3338),"1/1/2019 - 3/31/2019, Every day, Daily Average",1156,795,1679
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3340,406863 (3340),"1/1/2019 - 3/31/2019, Every day, Daily Average",1674,1182,2369
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3341,508612 (3341),"1/1/2019 - 3/31/2019, Every day, Daily Average",2573,2072,3193
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3343,407083 (3343),"1/1/2019 - 3/31/2019, Every day, Daily Average",1237,863,1771
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3344,406942 (3344),"1/1/2019 - 3/31/2019, Every day, Daily Average",1308,940,1819
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3346,406862 (3346),"1/1/2019 - 3/31/2019, Every day, Daily Average",1484,1025,2148
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3347,407064 (3347),"1/1/2019 - 3/31/2019, Every day, Daily Average",975,675,1407
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3348,407090 (3348),"1/1/2019 - 3/31/2019, Every day, Daily Average",1201,843,1709
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3349,406932 (3349),"1/1/2019 - 3/31/2019, Every day, Daily Average",1332,964,1839
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3350,406864 (3350),"1/1/2019 - 3/31/2019, Every day, Daily Average",1608,1091,2369
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3351,407074 (3351),"1/1/2019 - 3/31/2019, Every day, Daily Average",1090,798,1487
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3353,406800 (3353),"1/1/2019 - 3/31/2019, Every day, Daily Average",1314,921,1872
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3354,406961 (3354),"1/1/2019 - 3/31/2019, Every day, Daily Average",1302,944,1795
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3357,406812 (3357),"1/1/2019 - 3/31/2019, Every day, Daily Average",1465,1042,2057
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3359,406933 (3359),"1/1/2019 - 3/31/2019, Every day, Daily Average",1177,821,1686
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3367,406964 (3367),"1/1/2019 - 3/31/2019, Every day, Daily Average",1324,995,1760
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3368,508601 (3368),"1/1/2019 - 3/31/2019, Every day, Daily Average",2437,1913,3104
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3369,508591 (3369),"1/1/2019 - 3/31/2019, Every day, Daily Average",2459,1905,3173
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3370,100281 (3370),"1/1/2019 - 3/31/2019, Every day, Daily Average",757,546,1047
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3371,406963 (3371),"1/1/2019 - 3/31/2019, Every day, Daily Average",1217,923,1603
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3372,100301 (3372),"1/1/2019 - 3/31/2019, Every day, Daily Average",880,609,1269
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3373,407072 (3373),"1/1/2019 - 3/31/2019, Every day, Daily Average",1107,821,1491
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3374,406861 (3374),"1/1/2019 - 3/31/2019, Every day, Daily Average",1226,854,1759
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3375,100324 (3375),"1/1/2019 - 3/31/2019, Every day, Daily Average",1202,904,1596
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3376,406971 (3376),"1/1/2019 - 3/31/2019, Every day, Daily Average",1349,987,1843
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3377,100392 (3377),"1/1/2019 - 3/31/2019, Every day, Daily Average",1427,1087,1872
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3378,407091 (3378),"1/1/2019 - 3/31/2019, Every day, Daily Average",1208,854,1707
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3379,406630 (3379),"1/1/2019 - 3/31/2019, Every day, Daily Average",2047,1437,2915
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3380,407071 (3380),"1/1/2019 - 3/31/2019, Every day, Daily Average",1126,840,1507
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3381,406962 (3381),"1/1/2019 - 3/31/2019, Every day, Daily Average",1278,942,1732
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3382,100393 (3382),"1/1/2019 - 3/31/2019, Every day, Daily Average",1347,1023,1772
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3384,407051 (3384),"1/1/2019 - 3/31/2019, Every day, Daily Average",1029,721,1468
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3385,407084 (3385),"1/1/2019 - 3/31/2019, Every day, Daily Average",1321,953,1831
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3388,406881 (3388),"1/1/2019 - 3/31/2019, Every day, Daily Average",1208,843,1729
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3389,100321 (3389),"1/1/2019 - 3/31/2019, Every day, Daily Average",1098,819,1470
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3390,407081 (3390),"1/1/2019 - 3/31/2019, Every day, Daily Average",1194,852,1671
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3391,406965 (3391),"1/1/2019 - 3/31/2019, Every day, Daily Average",1388,1046,1840
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3392,406966 (3392),"1/1/2019 - 3/31/2019, Every day, Daily Average",1380,1039,1832
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3393,406880 (3393),"1/1/2019 - 3/31/2019, Every day, Daily Average",1220,851,1748
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,100284 (3394),"1/1/2019 - 3/31/2019, Every day, Daily Average",801,555,1155
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3395,406994 (3395),"1/1/2019 - 3/31/2019, Every day, Daily Average",1271,904,1785
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,100381 (3396),"1/1/2019 - 3/31/2019, Every day, Daily Average",1316,1012,1710
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3398,406969 (3398),"1/1/2019 - 3/31/2019, Every day, Daily Average",1254,925,1699
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3399,406643 (3399),"1/1/2019 - 3/31/2019, Every day, Daily Average",1917,1335,2752
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3400,508613 (3400),"1/1/2019 - 3/31/2019, Every day, Daily Average",2866,2293,3580
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3401,406801 (3401),"1/1/2019 - 3/31/2019, Every day, Daily Average",1288,900,1841
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3402,406991 (3402),"1/1/2019 - 3/31/2019, Every day, Daily Average",1270,893,1804
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3403,406968 (3403),"1/1/2019 - 3/31/2019, Every day, Daily Average",1387,1025,1875
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3405,40699D (3405),"1/1/2019 - 3/31/2019, Every day, Daily Average",1296,927,1811
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3406,100261 (3406),"1/1/2019 - 3/31/2019, Every day, Daily Average",618,436,875
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3409,406973 (3409),"1/1/2019 - 3/31/2019, Every day, Daily Average",1525,1133,2051
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3410,406967 (3410),"1/1/2019 - 3/31/2019, Every day, Daily Average",1448,1036,2023
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3411,100304 (3411),"1/1/2019 - 3/31/2019, Every day, Daily Average",955,694,1312
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3413,100291 (3413),"1/1/2019 - 3/31/2019, Every day, Daily Average",768,521,1131
3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3414,100283 (3414),"1/1/2019 - 3/31/2019, Every day, Daily Average",750,510,1101
