Date,Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
02/10/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",614.0,492.0,766.0,,,,,,,637.0,528.0,768.0,,,,,,
01/20/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",420.0,314.0,562.0,321.0,279.0,369.0,450.0,337.0,602.0,447.0,331.0,605.0,,,,,,
02/13/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1536.0,1158.0,2039.0,1630.0,1232.0,2155.0,,,,,,,,,,,,
03/28/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1282.0,1003.0,1639.0,1410.0,1180.0,1685.0,,,,1232.0,1039.0,1461.0,1263.0,937.0,1702.0,,,
02/03/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",613.0,438.0,857.0,,,,540.0,438.0,666.0,686.0,490.0,959.0,531.0,400.0,706.0,,,
03/03/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1021.0,852.0,1222.0,,,,,,,,,,,,,,,
01/05/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1216.0,1025.0,1444.0,,,,,,,,,,,,,,,
01/11/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1246.0,959.0,1619.0,,,,1294.0,1001.0,1672.0,1396.0,1089.0,1790.0,1088.0,855.0,1384.0,,,
03/15/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",571.0,404.0,806.0,731.0,569.0,941.0,612.0,460.0,815.0,577.0,414.0,804.0,447.0,334.0,598.0,,,
01/01/2019,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1124.0,670.0,1886.0,,,,1005.0,780.0,1295.0,869.0,618.0,1221.0,643.0,508.0,814.0,1516.0,851.0,2699.0
01/14/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1551.0,1241.0,1939.0,1622.0,1291.0,2038.0,,,,,,,,,,,,
03/05/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",640.0,452.0,906.0,667.0,481.0,924.0,799.0,547.0,1168.0,558.0,459.0,679.0,533.0,410.0,693.0,,,
02/21/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",682.0,511.0,912.0,786.0,701.0,882.0,690.0,489.0,973.0,695.0,541.0,894.0,638.0,491.0,829.0,,,
02/26/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1330.0,973.0,1818.0,,,,1610.0,1143.0,2268.0,1081.0,958.0,1220.0,1105.0,865.0,1410.0,,,
01/22/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1397.0,1172.0,1664.0,1461.0,1188.0,1796.0,,,,,,,,,,,,
01/03/2019,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",808.0,621.0,1050.0,761.0,646.0,897.0,892.0,682.0,1165.0,773.0,652.0,917.0,645.0,498.0,836.0,,,
02/01/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",772.0,548.0,1085.0,,,,981.0,724.0,1330.0,689.0,519.0,915.0,728.0,527.0,1006.0,,,
01/26/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",519.0,336.0,804.0,330.0,283.0,383.0,641.0,413.0,996.0,608.0,383.0,965.0,387.0,302.0,495.0,,,
03/16/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",705.0,507.0,981.0,560.0,460.0,680.0,695.0,516.0,935.0,779.0,557.0,1088.0,630.0,507.0,784.0,,,
01/19/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",762.0,512.0,1133.0,686.0,428.0,1100.0,959.0,639.0,1439.0,680.0,516.0,895.0,679.0,478.0,965.0,,,
03/12/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",538.0,374.0,774.0,794.0,579.0,1090.0,547.0,389.0,770.0,520.0,389.0,695.0,423.0,288.0,620.0,385.0,333.0,446.0
01/23/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1232.0,1000.0,1518.0,,,,,,,,,,1163.0,962.0,1405.0,,,
01/01/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1315.0,1074.0,1609.0,,,,,,,,,,,,,,,
02/02/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1523.0,1261.0,1840.0,,,,1523.0,1230.0,1887.0,1561.0,1306.0,1866.0,,,,,,
03/15/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",728.0,527.0,1006.0,617.0,498.0,764.0,789.0,615.0,1011.0,776.0,547.0,1099.0,606.0,428.0,856.0,,,
03/04/2019,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",558.0,396.0,787.0,570.0,441.0,737.0,903.0,714.0,1142.0,577.0,430.0,774.0,438.0,330.0,580.0,459.0,366.0,574.0
02/21/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1158.0,928.0,1444.0,,,,1227.0,995.0,1512.0,,,,974.0,808.0,1176.0,,,
02/12/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1317.0,1089.0,1592.0,1260.0,1074.0,1477.0,,,,,,,,,,,,
02/13/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",685.0,472.0,995.0,619.0,468.0,819.0,788.0,518.0,1199.0,654.0,513.0,834.0,636.0,434.0,931.0,,,
01/04/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",671.0,506.0,889.0,,,,595.0,436.0,811.0,682.0,557.0,836.0,782.0,560.0,1090.0,,,
03/11/2019,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",587.0,419.0,822.0,543.0,417.0,708.0,819.0,679.0,988.0,600.0,442.0,815.0,539.0,370.0,785.0,489.0,363.0,660.0
02/02/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1286.0,966.0,1713.0,,,,,,,1438.0,1145.0,1806.0,,,,,,
02/14/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",832.0,488.0,1418.0,849.0,546.0,1319.0,1374.0,1033.0,1826.0,650.0,457.0,925.0,553.0,358.0,854.0,335.0,285.0,393.0
03/24/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1337.0,1050.0,1703.0,,,,,,,1458.0,1288.0,1651.0,,,,,,
01/05/2019,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",736.0,526.0,1030.0,,,,615.0,446.0,847.0,796.0,609.0,1040.0,796.0,535.0,1186.0,,,
01/07/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1361.0,1052.0,1761.0,,,,1519.0,1120.0,2062.0,,,,,,,,,
01/10/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",644.0,457.0,906.0,630.0,516.0,767.0,788.0,582.0,1069.0,608.0,452.0,819.0,476.0,355.0,639.0,560.0,429.0,731.0
01/01/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",684.0,381.0,1228.0,,,,,,,432.0,338.0,551.0,,,,851.0,478.0,1515.0
03/29/2019,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",546.0,393.0,757.0,513.0,422.0,623.0,698.0,541.0,901.0,596.0,457.0,777.0,462.0,331.0,645.0,449.0,329.0,613.0
02/23/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1380.0,1005.0,1893.0,,,,,,,1291.0,1034.0,1612.0,1644.0,1079.0,2507.0,,,
03/20/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",640.0,488.0,841.0,557.0,465.0,667.0,712.0,567.0,895.0,674.0,528.0,862.0,613.0,453.0,829.0,448.0,391.0,514.0
03/27/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1237.0,1007.0,1519.0,1272.0,1065.0,1519.0,,,,,,,,,,,,
01/29/2019,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",755.0,581.0,980.0,814.0,635.0,1044.0,782.0,579.0,1057.0,,,,604.0,526.0,694.0,,,
02/28/2019,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",956.0,651.0,1403.0,871.0,658.0,1152.0,1322.0,932.0,1874.0,781.0,620.0,984.0,682.0,545.0,853.0,,,
03/05/2019,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",766.0,551.0,1064.0,868.0,656.0,1148.0,780.0,623.0,976.0,721.0,522.0,996.0,698.0,475.0,1025.0,,,
03/07/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",678.0,451.0,1019.0,1045.0,667.0,1637.0,632.0,473.0,843.0,675.0,462.0,985.0,497.0,362.0,682.0,385.0,349.0,424.0
02/08/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1188.0,901.0,1566.0,,,,1362.0,1056.0,1756.0,1250.0,1077.0,1451.0,,,,,,
01/18/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",654.0,492.0,870.0,,,,794.0,632.0,999.0,627.0,492.0,798.0,564.0,424.0,752.0,,,
03/14/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",701.0,509.0,965.0,798.0,556.0,1144.0,730.0,578.0,923.0,704.0,524.0,944.0,529.0,423.0,662.0,,,
03/19/2019,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",603.0,432.0,841.0,586.0,451.0,762.0,768.0,594.0,994.0,646.0,481.0,868.0,556.0,387.0,800.0,410.0,354.0,476.0
03/22/2019,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",901.0,620.0,1308.0,829.0,637.0,1079.0,1071.0,806.0,1424.0,929.0,627.0,1376.0,669.0,495.0,904.0,,,
01/09/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",600.0,404.0,890.0,958.0,681.0,1349.0,556.0,430.0,719.0,533.0,424.0,670.0,374.0,300.0,466.0,381.0,292.0,497.0
01/30/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1263.0,989.0,1612.0,,,,,,,,,,,,,,,
01/28/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",516.0,370.0,718.0,639.0,541.0,753.0,593.0,435.0,809.0,495.0,375.0,652.0,353.0,282.0,441.0,295.0,269.0,323.0
02/26/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",585.0,380.0,901.0,810.0,552.0,1188.0,714.0,521.0,979.0,486.0,369.0,640.0,453.0,251.0,819.0,,,
02/28/2019,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",814.0,501.0,1320.0,775.0,512.0,1172.0,1817.0,1186.0,2785.0,719.0,523.0,989.0,616.0,414.0,918.0,484.0,396.0,592.0
02/23/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",704.0,497.0,996.0,,,,728.0,531.0,998.0,694.0,529.0,910.0,725.0,456.0,1152.0,,,
01/02/2019,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",459.0,278.0,757.0,496.0,358.0,687.0,523.0,418.0,654.0,448.0,197.0,1016.0,413.0,304.0,560.0,415.0,315.0,548.0
02/26/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1193.0,986.0,1444.0,1261.0,1101.0,1445.0,,,,,,,,,,,,
02/20/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1107.0,872.0,1404.0,,,,,,,,,,967.0,839.0,1114.0,,,
01/12/2019,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",710.0,549.0,919.0,,,,802.0,679.0,947.0,736.0,575.0,943.0,634.0,498.0,806.0,,,
02/08/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",820.0,533.0,1263.0,919.0,633.0,1333.0,964.0,658.0,1411.0,777.0,578.0,1045.0,433.0,328.0,572.0,455.0,329.0,630.0
03/23/2019,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",541.0,373.0,784.0,461.0,377.0,565.0,619.0,382.0,1002.0,524.0,365.0,753.0,558.0,405.0,769.0,460.0,337.0,628.0
02/01/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1282.0,1051.0,1564.0,,,,1241.0,999.0,1542.0,1454.0,1254.0,1686.0,,,,,,
03/02/2019,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",527.0,363.0,763.0,388.0,322.0,468.0,782.0,537.0,1138.0,504.0,363.0,700.0,430.0,352.0,525.0,461.0,322.0,660.0
01/07/2019,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",529.0,388.0,723.0,625.0,464.0,842.0,654.0,487.0,877.0,501.0,399.0,628.0,445.0,343.0,576.0,377.0,313.0,454.0
03/11/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",649.0,479.0,880.0,658.0,503.0,861.0,718.0,531.0,970.0,672.0,574.0,786.0,545.0,394.0,753.0,,,
02/10/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,
03/09/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1053.0,825.0,1342.0,,,,,,,1089.0,853.0,1391.0,,,,,,
03/14/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1141.0,922.0,1414.0,,,,1352.0,1136.0,1610.0,,,,961.0,825.0,1120.0,,,
02/11/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",651.0,480.0,883.0,,,,733.0,550.0,975.0,634.0,477.0,843.0,566.0,423.0,756.0,,,
02/05/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1118.0,892.0,1401.0,,,,1143.0,973.0,1343.0,985.0,829.0,1170.0,1169.0,883.0,1547.0,,,
03/08/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1286.0,968.0,1709.0,1385.0,1112.0,1725.0,,,,,,,,,,,,
03/08/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",569.0,410.0,788.0,768.0,537.0,1098.0,547.0,427.0,701.0,561.0,424.0,743.0,410.0,317.0,530.0,355.0,284.0,444.0
01/15/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1197.0,908.0,1577.0,,,,1540.0,1205.0,1968.0,,,,1003.0,832.0,1209.0,,,
03/20/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",559.0,399.0,782.0,805.0,600.0,1078.0,597.0,483.0,739.0,540.0,405.0,721.0,431.0,330.0,561.0,339.0,286.0,402.0
01/14/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1246.0,947.0,1640.0,,,,1414.0,1190.0,1680.0,988.0,845.0,1155.0,,,,,,
03/18/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1218.0,952.0,1558.0,1227.0,993.0,1515.0,,,,1231.0,899.0,1686.0,,,,,,
01/20/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1265.0,1112.0,1438.0,,,,,,,1299.0,1134.0,1487.0,,,,,,
01/23/2019,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",628.0,436.0,903.0,587.0,479.0,719.0,958.0,775.0,1183.0,566.0,445.0,720.0,578.0,384.0,869.0,443.0,339.0,579.0
03/10/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",609.0,460.0,806.0,568.0,427.0,755.0,,,,669.0,517.0,864.0,563.0,431.0,735.0,,,
03/29/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1162.0,890.0,1516.0,,,,,,,1213.0,1095.0,1344.0,935.0,764.0,1145.0,,,
02/22/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",523.0,384.0,711.0,772.0,604.0,986.0,558.0,421.0,739.0,499.0,385.0,646.0,411.0,325.0,519.0,417.0,322.0,539.0
01/21/2019,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",765.0,576.0,1015.0,,,,821.0,641.0,1053.0,807.0,595.0,1095.0,602.0,496.0,729.0,,,
03/09/2019,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",466.0,339.0,641.0,507.0,350.0,736.0,491.0,372.0,647.0,478.0,359.0,636.0,439.0,308.0,625.0,393.0,348.0,445.0
03/19/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",576.0,388.0,853.0,972.0,601.0,1573.0,565.0,417.0,766.0,594.0,417.0,846.0,441.0,317.0,612.0,357.0,295.0,432.0
03/10/2019,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",680.0,527.0,876.0,,,,751.0,621.0,907.0,698.0,517.0,943.0,588.0,487.0,710.0,,,
02/09/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1101.0,812.0,1492.0,,,,,,,,,,,,,,,
03/19/2019,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",757.0,524.0,1095.0,875.0,633.0,1208.0,668.0,354.0,1260.0,731.0,587.0,911.0,709.0,500.0,1005.0,,,
01/04/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",425.0,328.0,550.0,447.0,372.0,539.0,484.0,366.0,642.0,432.0,336.0,556.0,356.0,297.0,427.0,,,
01/20/2019,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",445.0,332.0,594.0,428.0,311.0,589.0,404.0,345.0,471.0,430.0,328.0,565.0,564.0,390.0,816.0,423.0,353.0,507.0
01/24/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",616.0,459.0,825.0,733.0,531.0,1014.0,627.0,464.0,848.0,616.0,481.0,790.0,541.0,406.0,720.0,,,
02/17/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1509.0,973.0,2339.0,,,,,,,1173.0,981.0,1404.0,,,,,,
01/22/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",572.0,409.0,799.0,,,,602.0,457.0,792.0,535.0,396.0,724.0,468.0,363.0,603.0,,,
03/04/2019,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",668.0,533.0,837.0,762.0,599.0,971.0,662.0,560.0,781.0,620.0,519.0,741.0,659.0,493.0,881.0,,,
01/29/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1480.0,1152.0,1903.0,1628.0,1259.0,2104.0,,,,,,,,,,,,
01/24/2019,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",592.0,422.0,831.0,597.0,457.0,780.0,767.0,555.0,1058.0,642.0,467.0,884.0,503.0,357.0,708.0,409.0,302.0,553.0
02/28/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1312.0,1019.0,1690.0,,,,1437.0,1164.0,1773.0,1259.0,972.0,1632.0,1307.0,998.0,1711.0,,,
02/05/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",1396.0,1162.0,1678.0,1474.0,1272.0,1707.0,,,,,,,,,,,,
01/16/2019,3603,"Embarcadero, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",689.0,479.0,992.0,,,,821.0,583.0,1154.0,722.0,571.0,912.0,603.0,408.0,891.0,,,
03/02/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",671.0,457.0,985.0,550.0,460.0,657.0,869.0,569.0,1327.0,729.0,569.0,934.0,405.0,313.0,524.0,,,
03/03/2019,3603,"Embarcadero, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1152.0,886.0,1496.0,,,,,,,,,,,,,,,
02/05/2019,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",704.0,542.0,915.0,879.0,708.0,1091.0,749.0,602.0,932.0,667.0,556.0,800.0,722.0,631.0,826.0,,,
01/23/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",546.0,392.0,759.0,720.0,548.0,945.0,615.0,488.0,777.0,500.0,376.0,665.0,471.0,329.0,673.0,,,
01/24/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",567.0,403.0,797.0,708.0,514.0,976.0,608.0,484.0,763.0,536.0,394.0,730.0,405.0,273.0,602.0,472.0,354.0,629.0
02/10/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",,,,,,,,,,,,,,,,,,
02/09/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",457.0,344.0,607.0,,,,437.0,334.0,573.0,477.0,361.0,632.0,393.0,293.0,525.0,,,
02/24/2019,3394,"Fisherman's Wharf, San Francisco, CA",3603,"Embarcadero, San Francisco, CA",721.0,569.0,914.0,,,,764.0,606.0,963.0,724.0,611.0,858.0,700.0,581.0,843.0,,,
02/24/2019,3603,"Embarcadero, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",440.0,324.0,596.0,407.0,357.0,464.0,463.0,401.0,534.0,506.0,371.0,690.0,378.0,299.0,479.0,361.0,270.0,483.0
01/19/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",807.0,563.0,1158.0,632.0,466.0,856.0,959.0,650.0,1413.0,873.0,617.0,1235.0,724.0,577.0,909.0,625.0,452.0,866.0
01/27/2019,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",871.0,657.0,1154.0,,,,1000.0,779.0,1284.0,924.0,713.0,1196.0,761.0,618.0,938.0,651.0,532.0,797.0
03/25/2019,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",813.0,546.0,1209.0,859.0,734.0,1006.0,906.0,605.0,1357.0,907.0,585.0,1404.0,744.0,527.0,1051.0,528.0,397.0,701.0
01/10/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",677.0,403.0,1137.0,614.0,453.0,833.0,907.0,590.0,1395.0,666.0,463.0,958.0,468.0,267.0,820.0,,,
02/27/2019,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1502.0,1209.0,1864.0,1610.0,1301.0,1991.0,,,,1438.0,1171.0,1767.0,,,,,,
01/22/2019,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",516.0,343.0,775.0,569.0,386.0,838.0,606.0,386.0,951.0,510.0,376.0,692.0,355.0,256.0,492.0,,,
